ID,Label,Size
3458,1448343745636683779,4
3459,1447943081047650309,43
3460,1447378639968866309,15
3461,1448453504704528384,4
3462,1447638461188616202,8
3463,1448381649771646978,1
3464,1448455352136179716,1
3465,1447867847003328515,684
3466,1445110628214050824,2
3467,1448455369798430723,1
3468,1447953701184937985,10
3469,1448183187591495684,41
3470,1448127720626409472,1
3471,1448455387074777089,1
3472,1448091142323675140,1
3473,1448455404233633801,1
3474,1448454806629232640,1
3475,1447823782077288452,7
3476,1447353410659885058,1
3477,1445132017281101844,3
3478,1447670862820302849,2
3479,1448002300413366276,6
3480,1448455423904792578,1
3481,1448267670378385411,3
3482,1447220754932772866,2
3483,1448065872401256453,60
3484,1448305356262699011,1
3485,1446198765799550977,8
3486,1448365985019351048,3
3487,1446201410035625987,4
3488,1448411209141686272,7
3489,1448124683652587525,92
3490,1448454481893474304,1
3491,1448051678834569217,74
3492,1447229358846971906,1
3493,1448455206279258114,1
3494,1447579478616645641,1
3495,1448454671673147397,1
3496,1448066049597915139,4
3497,1448247309439930371,1
3498,1447917911016976384,17
3499,1448369195381493762,230
3500,1447351563014610944,1
3501,1448120552217006080,1
3502,1448227126855888899,2
3503,1448232628897730561,1
3504,1445003264429334542,4
3505,1448397430735704068,6
3506,1448403291130503172,24
3507,1447975373715689479,36
3508,1448296213678223369,1
3509,1447377681322962945,1
3510,1447859910809640961,12
3511,1448130574766559234,42
3512,1447975640439922692,14
3513,1448431276910854144,3
3514,1448452242416316427,1
3515,1448230934944309250,3
3516,1447647107762966528,26
3517,1447434497004167170,11
3518,1447571249840877569,11
3519,1447960005521510404,12
3520,1448426601729826817,1
3521,1445793110714318850,6
3522,1448337543074926596,7
3523,1448400655102746627,36
3524,1447409995687944192,29
3525,1447978462807871492,26
3526,1448435355389206530,1
3527,1448453025421578246,2
3528,1448453376040046593,2
3529,1448320182691188742,4
3530,1448289712561664011,83
3531,1448066834167746564,1
3532,1448407681144737794,1
3533,1448453934247411714,1
3534,1446367538967769088,5
3535,1447653187457101825,11
3536,1448407351581556741,19
3537,1448443133629394948,1
3538,1447879998119940105,3
3539,1448292939038445575,1
3540,1448453040227430406,1
3541,1447782327329849347,6
3542,1448454585576660994,1
3543,1448028090832244741,1
3544,1446128200338210827,1
3545,1448380661493112832,5
3546,1448453322038386688,1
3547,1448381805652889603,1
3548,1448207931619483655,983
3549,1448062347105427458,60
3550,1446014190762663937,6
3551,1447550256476983300,5
3552,1448454274095226884,1
3553,1448367861106417667,3
3554,1448450623779885058,2
3555,1448454095283662857,3
3556,1448442976120750080,2
3557,1448012996844814337,3
3558,1448378050270441474,2
3559,1448451908163842051,1
3560,1448399284752187394,5
3561,1438290740564615170,1
3562,1448446709521006595,1
3563,1435860644453130244,2
3564,1448413133966503936,2
3565,1448446942305001478,1
3566,1448228386468470785,73
3567,1448453864596729858,1
3568,1447153304690049025,1
3569,1447890434496221187,1
3570,1443224295744974856,7
3571,1448390607974580225,31
3572,1448446755951939589,1
3573,1448335132868452361,9
3574,1448454012617977857,1
3575,1447156257689726977,8
3576,1448438789085466627,1
3577,1448382707046703111,2
3578,1447297821997211651,6
3579,1447876809614184450,3
3580,1448447086979022853,1
3581,1444280136464019457,19
3582,1448447280676106242,1
3583,1448397795598143498,1
3584,1448447322044579842,1
3585,1448324698870362113,3
3586,1448447624424538113,1
3587,1448447853207048192,1
3588,1448448022887772161,1
3589,1448448132346531843,1
3590,1448448619531571200,1
3591,1448446932700049410,1
3592,1448448772741160962,1
3593,1448449014555312132,1
3594,1447525948014878727,3
3595,1448363913578430468,3
3596,1448449274161754115,1
3597,1448449279706624002,1
3598,1448449467300995073,1
3599,1448450526924840961,1
3600,1448450693224751108,1
3601,1448451118732771329,1
3602,1447938330361016320,1
3603,1446223211323138050,5
3604,1448451398824308739,1
3605,1448451485965053952,1
3606,1448400902193401862,1
3607,1448451736578891777,1
3608,1448131165735591936,9
3609,1447915001793024007,2
3610,1447440096073076737,1
3611,1443908099128057856,1
3612,1448451795269865474,1
3613,1448451907387682821,1
3614,1448042870326407174,12
3615,1448452352625627139,1
3616,1448452464802508807,1
3617,1448452639339937796,1
3618,1448452864678895616,1
3619,1448451570824200196,1
3620,1447997597495410690,1
3621,1448453073316294656,1
3622,1448453431891353607,1
3623,1448453077099421696,1
3624,1448319576865923083,1
3625,1448404440550084611,9
3626,1448398910993563649,15
3627,1442632689945882624,1
3628,1448104119793713152,1
3629,1447916757000364040,4
3630,1448452908408840192,1
3631,1448289817675157510,28
3632,1448452916386275328,1
3633,1448452929866776581,1
3634,1448452939236794371,1
3635,1448453055511474178,1
3636,1448453072380964873,1
3637,1447976971409887233,132
3638,1448453156652781571,1
3639,1445494386108731403,1
3640,1448453187711733764,1
3641,1448450211945189380,1
3642,1448453208343384066,1
3643,1448374307868971008,6
3644,1446096709671657478,2
3645,1448404347696648197,2
3646,1447603100727001099,14
3647,1447658436070625283,1273
3648,1448449854808760323,1
3649,1448116600868065285,11
3650,1448318378259714056,7
3651,1448352089009278979,1
3652,1448243486529105925,644
3653,1445226723331694593,2
3654,1448451981148708864,1
3655,1432429643139801092,1
3656,1448451984663613443,1
3657,1447879497609474048,2
3658,1448452144823095299,2
3659,1448227591484329990,28
3660,1438931187368697863,1
3661,1448452223399120899,1
3662,1448452275681202184,1
3663,1447451831823527941,80
3664,1448452324331081729,1
3665,1448424188214185987,4
3666,1448244431136514061,16
3667,1448452724228608003,1
3668,1448441430255357956,1
3669,1448452858467209216,1
3670,1443173027743666179,2
3671,1447349029558382596,1
3672,1447548972692905986,1
3673,1447573372729180167,1
3674,1448061294347575297,1
3675,1448359677717254149,13
3676,1448034638283345921,1
3677,1448450313653035011,1
3678,1448236776317980677,1
3679,1438242410853769216,1
3680,1448411969892012040,1
3681,1446262430586212362,2
3682,1439896904884789252,1
3683,1446515827851751425,2
3684,1448451846926860288,1
3685,1448450714208980995,1
3686,1448450732689027075,1
3687,1447046237119680513,2
3688,1447713611472723971,10
3689,1448158807469686785,19
3690,1447995757009805320,4
3691,1448338441113149441,180
3692,1448451114026737670,1
3693,1437374894342385664,1
3694,1448121654308216834,20
3695,1440000262723325953,1
3696,1448451217957347328,1
3697,1448386498638880768,4
3698,1444835133236858886,1
3699,1448449081173430273,3
3700,1447549935319015431,4
3701,1448451425437106179,1
3702,1448439233736183817,1
3703,1440065896098136069,1
3704,1447991961164599301,2
3705,1448451478595776513,1
3706,1448292015385546757,1
3707,1448362536311705605,26
3708,1448451478742392832,1
3709,1440065891362738186,1
3710,1447014860949053441,4
3711,1448451572380303360,1
3712,1448451592131264513,1
3713,1448451647093542917,1
3714,1447712412858142720,19
3715,1440218691526823936,1
3716,1448418003121549317,3
3717,1448451702420553729,1
3718,1448451721907236864,1
3719,1440235792996048904,1
3720,1448449444328849408,3
3721,1448408209425936384,1
3722,1446556109003710467,31
3723,1448311481683021824,24
3724,1445549401452150784,1
3725,1441035936461058048,1
3726,1448357242684809223,2
3727,1448104275146690563,1
3728,1448239228668760068,22
3729,1448451963285172225,1
3730,1448087337087508481,1
3731,1448451735173935110,1
3732,1448397519826849795,2
3733,1447862384274640898,12
3734,1448398769754619908,1
3735,1448049608345726978,41
3736,1447683707079258112,64
3737,1448022265749245952,77
3738,1447971831479250949,1
3739,1448237731264540673,4
3740,1448451796519817218,1
3741,1448356682074054657,2
3742,1448451814014300170,1
3743,1448451834662715396,1
3744,1448451865595703299,1
3745,1448425084121763844,3
3746,1448451887368388613,1
3747,1447240514126761989,5
3748,1448422436261613568,1
3749,1448451890820354049,1
3750,1447883854958714880,5
3751,1448003167749230592,11
3752,1447973481665241093,1
3753,1448429017908973570,1
3754,1447644944240463881,7
3755,1447759274369712128,1
3756,1448427226983288838,9
3757,1447632988636864513,10
3758,1447971759085527043,47
3759,1448250540559724545,3
3760,1447830321903198211,46
3761,1448311579292971012,58
3762,1448362745242476544,22
3763,1448256559461531651,272
3764,1446959255186194439,6
3765,1417813499212812293,1
3766,1448439824436895749,3
3767,1447606718972768260,21
3768,1448450716620763140,1
3769,1445018915516534788,1
3770,1448450737101434880,1
3771,1448450741769736200,1
3772,1443617475107561480,16
3773,1448450750485606400,1
3774,1447960370304462865,25
3775,1448450756688887810,1
3776,1448450783322726407,1
3777,1448240417997209601,21
3778,1448435970957713408,10
3779,1448450783352078342,1
3780,1447200978097291267,2
3781,1448450891439382535,1
3782,1448450893389746176,1
3783,1447683675999588357,2
3784,1448325599903289344,19
3785,1447766873345388548,3
3786,1448450964403404803,1
3787,1447178985129922566,13
3788,1448451005973204999,1
3789,1448063000129200132,68
3790,1448451046079074308,1
3791,1448451103037792259,1
3792,1448451149602988039,1
3793,1448451159237160962,1
3794,1448339412295864325,4
3795,1448451230469136392,1
3796,1448451238148907013,1
3797,1448391194728357889,2
3798,1446957264573665282,5
3799,1448075260813774848,8
3800,1448450255024836615,1
3801,1448449320739647488,2
3802,1447808800237309953,3
3803,1443305130464534535,4
3804,1443712264763281411,12
3805,1448035091142295555,3
3806,1447022131699662850,1
3807,1447532831220146180,7
3808,1448383171842686980,29
3809,1448446035555233793,2
3810,1447738201280548867,42
3811,1448128570258165760,59
3812,1448367529605443593,1
3813,1448101083826593800,76
3814,1445796370300899335,245
3815,1448169869904695298,3
3816,1447629601753206788,1
3817,1448385063448612867,7
3818,1447627795643854850,4
3819,1448400533593550850,12
3820,1448428607001415681,2
3821,1448055190343593990,54
3822,1447660778115371008,6
3823,1447300479319515137,55
3824,1448446012419362820,1
3825,1447819005222338561,1
3826,1447633510534205443,5
3827,1448308848389812238,1
3828,1426574242695557121,1
3829,1448433521006051330,4
3830,1448449844977160196,1
3831,1445009743110713351,5
3832,1448384388727808005,2
3833,1448393230052118528,6
3834,1448422118358720515,1
3835,1447441834657992706,26
3836,1448448929612193793,2
3837,1448324734131716100,4
3838,1448232064138969089,1092
3839,1448448011374370820,5
3840,1448164431905452032,1
3841,1448322713760710658,38
3842,1448094999313358851,5
3843,1446725239669329922,19
3844,1448435726282997762,12
3845,1446413576978194446,9
3846,1448325738864668678,1
3847,1448448372306710532,1
3848,1448020141510328321,27
3849,1448302609224241153,1
3850,1447941595467292672,45
3851,1448175050822201345,2
3852,1448283223373533187,11
3853,1448446415387037698,1
3854,1447966267181305856,11
3855,1447506934446186502,10
3856,1447682097192128515,2
3857,1447857371171016705,1
3858,1448059534136598528,1
3859,1447731643591004161,16
3860,1448384570571755524,2
3861,1447864435096408064,2
3862,1447586598971904009,2
3863,1448444763212902400,4
3864,1448445584365477892,1
3865,1448195709363122183,13
3866,1447983372643409921,10
3867,1448449400905240577,1
3868,1447630672491958284,2
3869,1446898134374780929,6
3870,1447940551270096904,1
3871,1441037766230487042,1
3872,1430525746766823431,1
3873,1448301802999349251,1
3874,1448233067773001733,3
3875,1448227007788208131,1
3876,1448036415133061120,159
3877,1448404021694320641,1
3878,1448017269221691400,16
3879,1447993934664318978,39
3880,1447206402439716866,3
3881,1447698531205140485,17
3882,1447805658615599114,1
3883,1447684974103126016,1
3884,1448449419427278848,1
3885,1448085274161033216,34
3886,1447430921150353416,4
3887,1446163227969265675,2
3888,1448053353934643201,4
3889,1445551602807365637,33
3890,1448141444489916416,22
3891,1447783236260675586,4
3892,1448040194544918535,11
3893,1448394796058480640,1
3894,1448287407917309956,40
3895,1447880720374845441,3
3896,1448225786163499011,1
3897,1447597482549055489,7
3898,1448290194701045762,82
3899,1443825083542216708,1
3900,1448127894908252161,1
3901,1448228019902967816,1
3902,1446487402906796034,1
3903,1448318681398849536,3
3904,1446507340690190337,1
3905,1448057798558765059,58
3906,1448335229006004226,1
3907,1448368841793277952,1
3908,1448394542625984515,11
3909,1448402855631769604,1
3910,1442423681448304640,1
3911,1448418179106029569,1
3912,1448449018481217539,1
3913,1447683435758301191,13
3914,1447563738161242112,11
3915,1448362831808770050,1
3916,1448041013298094080,16
3917,1448331047498878981,1
3918,1448448963095326731,1
3919,1448439122536902660,1
3920,1448440016473047051,1
3921,1448402332761341956,1
3922,1448448049529999360,1
3923,1447960557060075521,21
3924,1448401467048665088,1
3925,1448303348168396805,1
3926,1446130650629632000,1
3927,1448448371262373890,2
3928,1448333641885667331,1
3929,1445649616322502671,13
3930,1448352533005705218,1
3931,1448310998721572865,18
3932,1448328172102045702,1
3933,1448258954472001539,2
3934,1448392253303664643,2
3935,1448443372709027845,1
3936,1447740613458214914,2
3937,1448422029548560384,1
3938,1447444135443501056,20
3939,1448081190150344717,1
3940,1440285728554950666,1
3941,1448293831582027779,1
3942,1446496191353655297,1
3943,1448403140177506307,4
3944,1448336184661315586,1
3945,1447908927803297798,23
3946,1442939350702968833,1
3947,1448331082055786503,1
3948,1447293087437447169,2
3949,1448258525847773184,1
3950,1442939346806476803,1
3951,1448265191171444737,1
3952,1448380082435858436,3
3953,1448329489893638154,1
3954,1448377398047744000,1
3955,1446851167150133251,12
3956,1448320120015654912,1
3957,1448373783778127873,1
3958,1448369076607209475,1
3959,1447255462013853701,1
3960,1448088362552893442,7
3961,1448263722577899526,12
3962,1448090971930038273,1
3963,1448166052991418368,5
3964,1448123368562176001,1
3965,1447955468090028041,1
3966,1447480201529675776,16
3967,1448133582036234241,2
3968,1447615657315602432,1
3969,1448301271300157441,1
3970,1448445222837358594,2
3971,1448298453709168647,1
3972,1448368816795250690,1
3973,1448115836410109956,1
3974,1448324065354305547,1
3975,1448129316374593537,1
3976,1448378523517861890,1
3977,1448075538233430017,1
3978,1448378949483048968,1
3979,1448448613286236167,1
3980,1448427493933953025,1
3981,1448175888990806016,1
3982,1448170968002727937,2
3983,1448368569100558339,1
3984,1448317654209490945,1
3985,1448104868124651521,1
3986,1448304113977106441,1
3987,1437990974723006470,3
3988,1448310361246027785,1
3989,1446108986290290688,1
3990,1448423462301806600,1
3991,1448342888174260224,10
3992,1448448098477363202,1
3993,1448388873424232451,1
3994,1448223545486495747,14
3995,1448243639164051457,2
3996,1446091251351097354,3
3997,1448297690371182595,21
3998,1448446864647405571,1
3999,1447684272974966790,7
4000,1448331723129999362,2
4001,1448197347159257091,4
4002,1446614513332203540,1
4003,1448301782262812682,1
4004,1448354023497687048,1
4005,1447259253408866304,26
4006,1448447645849112577,1
4007,1446513630934028297,4
4008,1448268326669467653,8
4009,1448084571573129222,1
4010,1447937397900066823,1
4011,1448088594783035392,20
4012,1448318444873584650,1
4013,1448412077698138113,1
4014,1448446528247537669,1
4015,1448418414108753921,2
4016,1448090245535309826,19
4017,1448067202507280390,3
4018,1447685359878475778,1
4019,1448001993042169871,1
4020,1448448017447768068,1
4021,1448446800164130820,1
4022,1448370454994079745,2
4023,1448334432989892609,6
4024,1448446709437288451,1
4025,1447919638239666180,3
4026,1448446910289874948,1
4027,1448398936683606016,1
4028,1448234358750523394,1
